PageID,PageName,PageFollowerCount,PageCategory,ProfilePhoto,CoverPhoto,PageMention.UserID,PageMention.TimeMentioned
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,8799,2022-09-20 02:54:51
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,8801,2021-11-28 21:22:11
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,8806,2023-07-26 01:13:06
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,8807,2020-06-20 12:28:04
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,8808,2020-09-11 08:28:15
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,8811,2024-06-04 07:56:25
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,8816,2024-10-08 10:56:17
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,8817,2022-12-13 08:12:45
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,8821,2022-01-09 13:33:54
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,8822,2024-01-05 15:10:30
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,8828,2022-12-02 11:35:47
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,8831,2020-08-21 01:05:32
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,8839,2020-05-23 15:53:37
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,8840,2023-02-07 12:50:50
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,8843,2023-06-25 12:47:06
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,8854,2024-10-20 22:55:35
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,8855,2023-02-28 00:08:12
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,8865,2020-06-03 03:40:28
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,8866,2023-04-26 14:18:08
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,8867,2023-12-09 18:51:18
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,8868,2024-07-21 03:54:03
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,8871,2024-06-16 18:36:28
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,8875,2022-11-18 15:33:11
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,8877,2024-10-20 22:14:55
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,8878,2022-03-01 10:33:26
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,8880,2023-05-07 23:50:02
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,8881,2021-03-10 01:25:28
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,8883,2022-01-13 10:33:14
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,8886,2024-12-26 03:40:16
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,8889,2021-07-09 11:19:07
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,8891,2020-04-05 20:16:34
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,8896,2021-06-28 19:25:24
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,8903,2022-04-05 19:49:59
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,8904,2024-03-02 13:58:12
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,8905,2024-02-18 20:05:56
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,8912,2024-08-20 09:40:09
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,8917,2021-02-15 20:45:22
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,8930,2024-07-12 00:22:59
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,8938,2022-06-13 21:59:32
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,8940,2021-02-05 02:02:10
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,8941,2021-07-17 02:11:18
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,8944,2022-03-14 02:53:04
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,8952,2024-04-08 03:37:09
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,8953,2021-01-08 20:42:34
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,8956,2023-10-18 09:02:19
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,8957,2024-03-02 00:07:17
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,8965,2023-03-17 04:47:44
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,8966,2021-02-19 18:02:28
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,8969,2021-11-28 22:53:01
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,8976,2022-01-17 11:30:32
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,8978,2022-11-05 19:20:31
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,8980,2021-12-19 07:16:12
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,8981,2024-07-21 17:13:26
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,8983,2022-11-04 10:17:15
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,8985,2022-05-20 12:08:03
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,8994,2024-02-26 14:29:59
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9000,2024-12-21 18:17:57
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9001,2023-04-20 23:38:17
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9009,2024-11-09 09:10:23
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9010,2020-05-24 05:38:14
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9012,2020-12-22 08:55:17
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9016,2022-05-20 17:12:39
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9018,2024-12-23 14:26:00
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9019,2021-06-03 21:17:09
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9020,2020-11-20 05:13:21
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9021,2024-10-20 23:10:51
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9022,2022-09-14 21:44:18
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9040,2024-02-26 05:45:16
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9044,2020-12-08 19:25:36
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9047,2022-06-15 07:14:03
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9049,2020-12-20 11:17:30
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9055,2020-07-10 03:01:34
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9059,2020-02-12 19:55:45
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9061,2022-10-04 20:10:35
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9062,2020-02-12 01:41:01
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9072,2023-07-12 11:47:35
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9073,2020-04-18 10:28:05
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9074,2024-04-06 22:55:16
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9085,2021-10-02 23:53:51
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9086,2023-09-17 14:29:53
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9088,2020-08-19 21:44:00
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9094,2020-11-22 23:13:57
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9099,2023-10-11 13:43:06
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9101,2021-01-09 04:39:48
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9103,2021-04-15 04:22:16
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9109,2021-03-05 00:26:36
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9110,2021-06-02 04:28:50
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9126,2022-02-20 13:26:13
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9129,2023-03-15 22:30:14
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9132,2024-03-21 20:43:38
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9139,2023-02-16 08:15:07
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9145,2021-07-13 13:20:26
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9146,2021-04-06 12:41:01
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9149,2023-03-15 18:12:43
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9156,2021-11-18 10:53:42
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9160,2024-09-12 07:51:37
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9162,2021-05-18 20:28:13
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9163,2020-07-07 00:01:57
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9167,2021-08-27 21:37:13
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9168,2021-07-15 22:28:51
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9170,2020-02-20 09:17:27
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9172,2020-12-21 17:23:39
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9173,2022-02-06 05:34:34
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9174,2022-06-14 00:22:52
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9176,2022-03-08 18:12:47
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9187,2021-12-10 09:59:48
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9189,2024-03-16 01:33:23
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9191,2021-04-12 06:45:16
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9198,2022-12-24 14:09:19
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9199,2023-11-26 12:34:58
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9200,2021-07-11 12:02:03
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9201,2021-07-19 14:54:48
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9202,2020-03-26 11:17:17
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9206,2024-11-07 21:12:19
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9207,2021-05-22 18:32:53
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9211,2024-07-18 03:32:36
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9212,2021-07-02 08:52:38
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9220,2023-06-09 08:17:44
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9222,2022-02-23 19:00:31
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9240,2022-03-13 10:13:56
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9245,2023-05-06 09:59:44
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9247,2023-06-06 15:28:54
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9248,2020-10-11 17:09:50
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9249,2022-01-06 13:38:54
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9251,2020-04-22 09:17:42
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9253,2020-11-26 06:11:47
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9257,2023-10-07 09:55:10
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9260,2021-02-18 01:48:40
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9264,2024-11-13 15:13:24
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9268,2024-03-15 22:01:34
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9269,2020-10-16 13:01:29
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9270,2024-05-19 12:08:23
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9273,2024-02-27 21:54:00
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9276,2022-08-12 10:18:05
1,CNN News,5914,Company/Organization/Institution,https://scontent.xx.fbcdn.net/profilephoto/cnnnews.jpg,https://scontent.xx.fbcdn.net/coverphoto/cnnnews.jpg,9278,2023-09-18 00:56:56
